result,table,_start,_stop,_time,_value,_field,_measurement,building,floor,name
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 02:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 03:00:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 03:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 03:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 03:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 04:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 04:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 04:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 05:00:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 05:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 05:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 05:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 06:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 06:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 07:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 07:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 07:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 08:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 08:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 09:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 09:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 09:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 10:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 10:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 10:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 11:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 11:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 12:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 12:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 13:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 13:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 13:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 14:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 14:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 15:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 15:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 16:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 16:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 17:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 17:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 17:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 18:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 18:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 19:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 19:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 20:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 20:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 21:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 21:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 21:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 22:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 22:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 23:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 23:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 00:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 01:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 01:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 02:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 02:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 03:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 03:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 04:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 04:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 04:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 05:00:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 05:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 05:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 06:00:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 06:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 06:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 07:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 07:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 08:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 08:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 09:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 09:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 10:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 10:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 11:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 11:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 12:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 12:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 13:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 13:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 14:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 14:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 15:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 15:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 16:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 16:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 17:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 17:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 18:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 18:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 19:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 19:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 20:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 20:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 21:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 21:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 22:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 22:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 23:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 23:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 00:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 01:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 01:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 02:00:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 02:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 02:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 02:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 03:00:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 03:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 03:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 03:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 04:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 04:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 04:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 05:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 05:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 06:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 06:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 07:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 07:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 08:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 08:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 08:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 09:15:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 09:30:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 09:45:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,70,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-25 10:00:00+00:00,100.0,battery,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-22 21:45:00+00:00,59.46,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-22 22:15:00+00:00,60.38,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-22 22:45:00+00:00,60.84,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-22 23:15:00+00:00,61.37,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-22 23:45:00+00:00,61.62,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 00:45:00+00:00,62.11,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 01:15:00+00:00,62.34,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 01:30:00+00:00,62.34,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 01:45:00+00:00,62.49,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 02:00:00+00:00,62.49,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 02:15:00+00:00,62.23,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 02:30:00+00:00,62.23,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 02:45:00+00:00,61.89,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 03:00:00+00:00,61.89,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 03:15:00+00:00,61.71,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 03:30:00+00:00,61.71,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 03:45:00+00:00,61.620000000000005,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 04:15:00+00:00,63.39000000000001,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 04:30:00+00:00,63.39,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 04:45:00+00:00,61.93,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 05:00:00+00:00,61.93,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 05:15:00+00:00,61.93,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 05:30:00+00:00,61.34,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 05:45:00+00:00,61.34,humid,temp_sensor,9,5,temp_sensor_1
_result,71,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 06:15:00+00:00,60.36,humid,temp_sensor,9,5,temp_sensor_1
