result,table,_start,_stop,_time,_measurement,building,device_id,floor,measuring,kw_a,kw_b,kw_c,kw_demand,kw_t,kwh_t,voltage_ab,voltage_bc,voltage_ca,voltage_ll
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 12:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.3,0.99,0.45,4.055,3.7350000000000003,7010.125,387.34000000000003,390.72,392.67999999999995,390.25
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.212,0.762,0.17200000000000001,4.072,3.146,7010.752,387.51000000000005,390.9120000000001,392.8539999999999,390.42400000000004
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.0966666666666667,0.0,0.11499999999999999,2.793333333333333,2.205,7011.400000000001,387.5299999999999,391.0216666666667,392.9266666666667,390.4783333333333
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.166,0.0,0.176,2.6719999999999997,2.342,7012.052000000001,387.518,391.09,393.188,390.628
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.115,0.0,0.17,2.5149999999999997,2.29,7012.885,387.17999999999995,390.79499999999996,393.11,390.395
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.1550000000000002,0.0,0.15166666666666664,2.433333333333333,2.305,7013.323333333334,387.21166666666664,390.895,393.24666666666667,390.4466666666667
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.236666666666667,0.0,0.16833333333333333,2.5116666666666667,2.4083333333333337,7013.974999999999,387.8216666666667,391.00666666666666,393.76666666666665,390.7916666666667
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.2520000000000002,0.0,0.16,2.3939999999999997,2.412,7014.564,388.282,391.132,393.926,391.08000000000004
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.2350000000000003,0.0,0.155,2.505,2.3933333333333335,7015.176666666666,388.82666666666665,391.74333333333334,394.66499999999996,391.77500000000003
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.134,0.0,0.15,2.432,2.286,7015.784,389.566,392.376,395.338,392.428
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.23,0.165,0.3383333333333333,2.3783333333333334,2.731666666666667,7016.365000000001,390.15166666666664,392.8516666666667,395.83500000000004,392.945
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.1566666666666667,0.0,0.14333333333333334,2.495,2.3016666666666667,7017.031666666666,390.855,393.5366666666667,396.68333333333334,393.6933333333333
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.336,0.198,0.37,2.508,2.91,7017.622,391.55999999999995,394.22999999999996,397.468,394.418
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.3283333333333336,0.17666666666666667,0.3333333333333334,2.581666666666667,2.84,7018.261666666666,392.34499999999997,395.175,398.27,395.2633333333333
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.1583333333333337,0.0,0.10166666666666668,2.556666666666666,2.26,7018.96,391.17333333333335,394.1016666666667,396.87833333333333,394.04333333333335
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.454,0.21400000000000002,0.284,2.5160000000000005,2.952,7019.581999999999,388.80800000000005,391.58799999999997,394.33599999999996,391.608
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.311666666666667,0.16666666666666666,0.33,2.456666666666667,2.8066666666666666,7020.173333333333,388.56333333333333,391.4433333333334,394.16,391.41
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.12,0.0,0.14,2.516,2.2600000000000002,7020.772,388.27,391.14199999999994,393.81800000000004,391.04200000000003
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.07,0.0,0.041666666666666664,2.27,2.118333333333333,7021.333333333333,389.9816666666666,392.80999999999995,395.33666666666664,392.69666666666666
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.131666666666667,0.0,0.12333333333333335,2.3683333333333336,2.2550000000000003,7021.958333333333,390.7866666666667,393.6066666666666,396.24500000000006,393.535
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.2640000000000002,0.0,0.14,2.2979999999999996,2.404,7022.528,391.616,394.402,396.82599999999996,394.28200000000004
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.16,0.0,0.08333333333333336,2.4,2.2416666666666667,7023.1050000000005,392.17333333333335,394.87166666666667,397.0783333333333,394.7083333333333
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.16,0.0,0.085,2.368333333333333,2.2433333333333336,7023.73,392.7,395.5216666666667,397.615,395.27833333333336
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.262,0.0,0.14,2.324,2.4019999999999997,7024.308,390.754,393.53200000000004,395.56800000000004,393.284
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.2433333333333336,0.0,0.12166666666666669,2.566666666666667,2.3649999999999998,7024.943333333333,389.675,392.455,394.33500000000004,392.12833333333333
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 19:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.2020000000000004,0.0,0.028000000000000004,2.33,2.23,7025.5160000000005,390.366,393.09600000000006,394.99199999999996,392.80999999999995
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 19:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.2433333333333336,0.0,0.14,2.4899999999999998,2.3833333333333333,7026.100000000001,390.65000000000003,393.425,395.3766666666667,393.1466666666667
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 19:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.2616666666666667,0.0,0.14,2.3366666666666664,2.401666666666667,7026.73,391.2283333333333,394.0533333333333,395.8916666666667,393.715
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 19:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.164,0.0,0.028000000000000004,2.492,2.184,7027.339999999999,389.27,391.89,393.84000000000003,391.62800000000004
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 20:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.24,0.0,0.12333333333333335,2.3416666666666663,2.361666666666667,7027.916666666667,387.605,390.3333333333333,392.2616666666667,390.0616666666667
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 20:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.398333333333334,0.17,0.32833333333333337,2.3733333333333335,2.8966666666666665,7028.548333333333,387.83833333333337,390.57666666666665,392.52000000000004,390.31166666666667
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 20:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.154,0.0,0.05,2.5260000000000002,2.202,7029.1759999999995,388.128,390.998,392.624,390.58600000000007
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 20:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.405,0.18000000000000002,0.2916666666666667,2.2533333333333334,2.8783333333333334,7029.724999999999,388.83666666666664,391.58666666666664,393.27833333333336,391.2316666666666
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 21:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.252,0.0,0.14,2.56,2.3920000000000003,7030.334,389.142,391.988,393.37,391.53
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 21:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.1550000000000002,0.0,0.08500000000000002,2.32,2.235,7030.8966666666665,389.5316666666667,392.3333333333333,393.78833333333336,391.92
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 21:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.3933333333333335,0.17,0.26833333333333337,2.3866666666666667,2.8316666666666666,7031.548333333332,389.68666666666667,392.62166666666667,393.9483333333333,392.0933333333333
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 21:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.254,0.0,0.14,2.396,2.3939999999999997,7032.140000000001,390.04400000000004,392.846,394.076,392.34000000000003
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 22:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.1566666666666667,0.0,0.08333333333333336,2.5199999999999996,2.236666666666667,7032.735,390.285,393.03,394.31,392.5216666666667
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 22:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.1533333333333338,0.0,0.08666666666666667,2.35,2.2383333333333333,7033.365000000001,390.2083333333333,392.92333333333335,394.37166666666667,392.5133333333333
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 22:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.416,0.538,0.36400000000000005,2.5420000000000003,3.3200000000000003,7033.992,390.438,393.06800000000004,394.594,392.7
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 22:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.243333333333333,1.5566666666666666,0.27166666666666667,3.6249999999999996,4.073333333333333,7034.921666666668,390.6816666666667,393.1133333333333,394.8299999999999,392.875
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 23:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.0940000000000003,0.76,0.078,3.816,2.93,7035.8460000000005,390.984,393.264,394.986,393.08
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 23:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.4949999999999997,1.3633333333333333,0.6383333333333332,4.03,4.496666666666667,7036.850000000001,390.895,392.98333333333335,394.6883333333333,392.84
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 23:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.5816666666666666,1.5416666666666667,0.7983333333333333,4.298333333333334,4.921666666666667,7037.990000000001,391.12833333333333,393.0833333333333,394.85999999999996,393.0349999999999
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 23:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.864,1.688,0.658,4.455999999999999,5.21,7039.102000000001,391.308,393.18600000000004,395.03000000000003,393.152
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 00:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.4983333333333335,1.3716666666666668,0.6916666666666665,4.683333333333334,4.566666666666666,7040.246666666667,390.5666666666666,392.48,394.27666666666664,392.45
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 00:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.3266666666666667,0.7016666666666667,0.4116666666666667,4.3133333333333335,3.4399999999999995,7041.39,389.5833333333333,391.45,393.35666666666674,391.4766666666667
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 00:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.468,1.6079999999999999,0.71,4.223999999999999,4.786,7042.4220000000005,389.384,391.13399999999996,393.12600000000003,391.216
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 00:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.3216666666666668,0.8766666666666666,0.6866666666666666,4.203333333333334,3.883333333333334,7043.443333333333,389.0,390.835,392.605,390.8116666666667
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 01:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.404,1.3060000000000003,0.6120000000000001,4.18,4.318,7044.476000000001,387.884,389.79799999999994,391.772,389.82000000000005
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 01:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.6483333333333334,1.2866666666666666,0.855,4.216666666666666,4.79,7045.495,389.185,391.62166666666667,393.29833333333335,391.37000000000006
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 01:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,3.9116666666666666,1.6916666666666664,2.1583333333333337,5.153333333333333,7.761666666666667,7046.900000000001,388.8966666666667,391.71000000000004,393.1266666666667,391.2616666666667
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 01:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,4.948,1.9300000000000002,4.018,9.99,10.892,7049.358,387.76,390.742,391.816,390.07
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 02:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,4.925,1.92,4.045,10.436666666666667,10.89,7051.899999999999,387.1016666666667,389.84,391.01499999999993,389.3016666666667
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 02:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,4.488333333333334,1.5200000000000002,3.2816666666666663,10.396666666666667,9.293333333333333,7054.656666666667,390.43833333333333,393.105,394.6616666666667,392.705
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 02:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.822,1.8059999999999998,0.9579999999999999,6.853999999999999,5.584,7056.284,390.154,392.468,394.52200000000005,392.366
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 02:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.575,1.1783333333333335,0.7566666666666665,5.053333333333334,4.51,7057.535000000001,392.1166666666666,394.66833333333335,396.62000000000006,394.50666666666666
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 03:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.5,1.594,0.666,5.156,4.762,7058.798000000001,393.324,395.67600000000004,397.77799999999996,395.59800000000007
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 03:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.8249999999999997,1.6116666666666666,0.8533333333333334,5.220000000000001,5.295,7060.071666666667,392.68833333333333,395.05166666666673,397.2416666666666,394.99333333333334
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 03:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.7366666666666664,1.5416666666666667,0.8233333333333334,5.215,5.103333333333333,7061.47,392.9883333333333,395.1366666666666,397.3616666666667,395.1599999999999
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 03:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.768,1.478,0.7220000000000001,5.196,4.970000000000001,7062.753999999999,392.776,395.04200000000003,397.28599999999994,395.03800000000007
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 04:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,2.7750000000000004,1.795,0.7766666666666665,5.1433333333333335,5.345,7063.989999999999,392.13166666666666,394.57,397.0416666666667,394.58
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 04:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,3.0883333333333334,1.6050000000000002,1.3666666666666665,5.345,6.058333333333334,7065.413333333334,391.52666666666664,394.1133333333333,396.26500000000004,393.97
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 04:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,4.894,1.982,3.8980000000000006,8.661999999999999,10.774000000000001,7067.589999999999,391.538,394.026,395.912,393.828
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 04:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,4.978333333333333,1.62,4.0616666666666665,10.67,10.66,7070.196666666667,391.26500000000004,393.9966666666667,395.57666666666665,393.59833333333336
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 05:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,5.255999999999999,2.068,4.304,10.646,11.626000000000001,7072.81,391.70799999999997,394.646,396.236,394.13399999999996
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 05:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,4.836666666666666,1.8016666666666667,3.9033333333333338,10.753333333333332,10.541666666666666,7075.446666666667,392.02,395.02500000000003,396.41,394.45166666666665
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 05:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,5.228333333333334,1.9166666666666667,4.053333333333334,10.891666666666666,11.196666666666667,7078.339999999999,391.8166666666666,394.75499999999994,396.1983333333333,394.25666666666666
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 05:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,5.036,1.0539999999999998,3.7960000000000003,10.774,9.888000000000002,7080.964,391.58399999999995,394.746,396.434,394.24000000000007
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 06:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,5.145,1.71,4.071666666666666,10.889999999999999,10.924999999999999,7083.63,390.6683333333333,394.095,396.0516666666667,393.59999999999997
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 06:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,5.075,1.7966666666666666,3.8766666666666665,11.018333333333333,10.746666666666664,7086.579999999999,389.73,393.0616666666667,394.9266666666667,392.58500000000004
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 06:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,5.117999999999999,1.9740000000000002,3.842,10.956,10.937999999999999,7089.267999999999,389.392,392.774,394.814,392.31399999999996
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 06:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,5.135,1.8166666666666667,3.848333333333334,11.453333333333333,10.800000000000002,7092.06,388.97666666666663,392.38333333333327,394.40333333333336,391.92
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 07:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,5.112,1.8400000000000003,4.022,10.93,10.972,7094.753999999999,389.348,392.58000000000004,394.618,392.18199999999996
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 07:15:00+00:00,power_meter,2,WL0200_E_01,0,mdb,5.203333333333333,2.035,4.11,10.846666666666666,11.348333333333331,7097.384999999999,389.0,392.415,394.34666666666664,391.9216666666667
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 07:30:00+00:00,power_meter,2,WL0200_E_01,0,mdb,5.166666666666667,1.633333333333333,3.9883333333333333,10.823333333333332,10.788333333333332,7100.278333333333,388.89000000000004,392.18333333333334,394.2266666666667,391.76666666666665
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 07:45:00+00:00,power_meter,2,WL0200_E_01,0,mdb,4.858,1.616,3.8019999999999996,10.744,10.276,7102.906,389.536,392.418,394.372,392.09399999999994
_result,0,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 08:00:00+00:00,power_meter,2,WL0200_E_01,0,mdb,5.115000000000001,1.8966666666666667,4.0183333333333335,10.746666666666668,11.031666666666666,7105.54,389.6916666666666,392.32666666666665,394.43666666666667,392.15000000000003
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 12:45:00+00:00,power_meter,2,WL0200_E_11,0,lift,1.71,0.11,0.0,1.17,1.82,1323.06,387.0,392.85,390.66,390.17
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:00:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.615,0.11,0.0,1.1283333333333332,0.7250000000000001,1323.23,387.33666666666664,393.2183333333333,391.2383333333334,390.59833333333336
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:15:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.11000000000000001,0.0,0.246,0.13,1323.2959999999998,387.452,393.12399999999997,391.29600000000005,390.626
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:30:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.11,0.0,0.13,0.13,1323.3316666666667,387.24333333333334,393.27,391.22666666666663,390.56666666666666
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:45:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.11,0.0,0.13,0.13,1323.3666666666666,386.8766666666666,393.16333333333336,390.97666666666663,390.13000000000005
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:00:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.11000000000000001,0.0,0.13,0.13,1323.398,387.162,393.53,391.26200000000006,390.59999999999997
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:15:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.11,0.0,0.13,0.13,1323.4283333333335,387.7,393.91333333333324,391.285,390.9816666666666
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:30:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.11,0.0,0.13,0.13,1323.4683333333332,388.31666666666666,394.3883333333333,391.7033333333333,391.4833333333333
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:45:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.11000000000000001,0.0,0.13,0.13,1323.506,388.86400000000003,394.934,392.18199999999996,391.986
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:00:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.11,0.0,0.13,0.13,1323.5283333333334,389.3966666666667,395.565,392.6716666666666,392.54833333333335
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:15:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.11000000000000001,0.0,0.13,0.13,1323.5679999999998,390.236,396.332,393.42800000000005,393.332
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:30:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.021666666666666667,0.11333333333333334,0.0,0.13166666666666668,0.135,1323.5983333333334,390.67833333333334,396.80333333333334,393.7183333333333,393.7333333333333
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:45:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.12,0.0,0.14,0.1366666666666667,1323.64,391.49,397.76500000000004,394.6266666666666,394.62833333333333
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:00:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.12,0.0,0.14,0.14,1323.6680000000001,392.222,398.48199999999997,395.504,395.46799999999996
_result,1,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:15:00+00:00,power_meter,2,WL0200_E_11,0,lift,0.02,0.11666666666666665,0.0,0.1366666666666667,0.13166666666666668,1323.7,390.99500000000006,397.08500000000004,394.3233333333333,394.115
