result,table,_start,_stop,_time,_measurement,building,device_id,floor,measuring,current_a,current_b,current_c,current_t,hz_t,kw_a,kw_b,kw_c,kw_demand,kw_t,kwh_t,pf_a,pf_b,pf_c,pf_t,voltage_a,voltage_b,voltage_c,voltage_t
_result,10,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:00:00+00:00,power_meter,3,WL0301_E_03,1,chiller2,92.295,76.7125,95.18249999999999,264.1875,49.995,17.47,14.7825,19.675,22.0225,51.9275,3507.7025000000003,0.9425,0.9875,0.9975,0.98,229.1525,227.7,230.5,229.1125
_result,10,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:15:00+00:00,power_meter,3,WL0301_E_03,1,chiller2,71.2775,59.0775,74.05250000000001,204.41,49.982499999999995,12.854999999999999,10.9275,14.805000000000001,32.5,38.59,3518.125,0.94,0.99,0.9924999999999999,0.98,228.4425,227.0725,229.78750000000002,228.42000000000002
_result,11,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:30:00+00:00,power_meter,3,WL0301_E_04,1,chiller3,128.85999999999999,121.19,135.61666666666667,385.6666666666667,50.03,25.466666666666665,24.433333333333334,28.186666666666667,76.24333333333334,78.08333333333333,17386.26,0.9700000000000001,0.9899999999999999,0.9899999999999999,0.98,226.13333333333333,225.34333333333333,227.7266666666667,226.40666666666667
_result,11,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:45:00+00:00,power_meter,3,WL0301_E_04,1,chiller3,124.40333333333332,116.41333333333334,130.97,371.78666666666663,49.99666666666667,24.453333333333333,23.366666666666664,27.153333333333332,76.27999999999999,74.97666666666667,17400.963333333333,0.9633333333333333,0.9899999999999999,0.9899999999999999,0.98,226.16333333333333,225.4,227.64666666666668,226.4
_result,11,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:00:00+00:00,power_meter,3,WL0301_E_04,1,chiller3,125.73749999999998,117.85000000000001,132.525,376.1125,50.0025,24.759999999999998,23.6775,27.525,76.49249999999999,75.96,17417.83,0.965,0.99,0.99,0.98,226.29500000000002,225.465,227.7475,226.505
_result,11,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:15:00+00:00,power_meter,3,WL0301_E_04,1,chiller3,0.8725,0.645,0.7224999999999999,2.2375,49.985,0.12,0.07500000000000001,0.08,65.285,0.2775,17425.5875,0.7575000000000001,0.5349999999999999,0.73,0.8125,227.8575,226.67000000000002,229.07000000000002,227.8675
_result,11,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:30:00+00:00,power_meter,3,WL0301_E_04,1,chiller3,0.8875000000000001,0.645,0.7649999999999999,2.295,49.95250000000001,0.12,0.07500000000000001,0.08,45.845,0.2775,17425.6575,0.7575000000000001,0.5425,0.73,0.815,228.5075,227.24250000000004,229.7225,228.4925
_result,11,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:45:00+00:00,power_meter,3,WL0301_E_04,1,chiller3,0.8350000000000001,0.6625,0.6725,2.17,49.9875,0.11249999999999999,0.08499999999999999,0.08,26.044999999999995,0.2775,17425.732500000002,0.7074999999999999,0.6275,0.745,0.8525,228.975,227.585,230.36749999999998,228.97500000000002
_result,11,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:00:00+00:00,power_meter,3,WL0301_E_04,1,chiller3,0.88,0.6475,0.6799999999999999,2.2075,49.997499999999995,0.11499999999999999,0.0775,0.07500000000000001,7.140000000000001,0.27,17425.8,0.71,0.5775,0.7350000000000001,0.7649999999999999,229.2175,227.82250000000002,230.52999999999997,229.16750000000002
_result,11,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:15:00+00:00,power_meter,3,WL0301_E_04,1,chiller3,0.885,0.645,0.6925,2.2225,49.980000000000004,0.1175,0.07500000000000001,0.07500000000000001,0.27,0.27,17425.86,0.7124999999999999,0.5675,0.735,0.7625,228.42749999999998,227.075,229.7775,228.4525
_result,12,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:30:00+00:00,power_meter,3,WL0301_E_05,1,chiller4,1.9533333333333331,1.91,0.0,3.8633333333333333,50.02333333333333,0.39666666666666667,0.3233333333333333,0.0,0.7200000000000001,0.7200000000000001,715.32,0.9,0.7600000000000001,0.0,0.9899999999999999,226.08666666666667,225.29333333333332,227.62666666666667,226.32333333333335
_result,12,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:45:00+00:00,power_meter,3,WL0301_E_05,1,chiller4,1.9566666666666668,1.9133333333333333,0.0,3.8666666666666667,50.01,0.39666666666666667,0.32666666666666666,0.0,0.7200000000000001,0.7200000000000001,715.4633333333333,0.9,0.7600000000000001,0.0,0.9899999999999999,226.21333333333334,225.41666666666666,227.6933333333333,226.43999999999997
_result,12,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:00:00+00:00,power_meter,3,WL0301_E_05,1,chiller4,1.9549999999999998,1.9075,0.0,3.8600000000000003,49.9975,0.395,0.3225,0.0,0.72,0.7224999999999999,715.6175000000001,0.9,0.76,0.0,0.99,226.2625,225.35,227.7425,226.45499999999998
_result,12,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:15:00+00:00,power_meter,3,WL0301_E_05,1,chiller4,1.9175,1.9,0.0,3.815,49.997499999999995,0.40499999999999997,0.34,0.0,0.725,0.7424999999999999,715.8050000000001,0.93,0.79,0.0,0.99,227.88,226.6375,229.125,227.88
_result,12,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:30:00+00:00,power_meter,3,WL0301_E_05,1,chiller4,1.9299999999999997,1.9124999999999999,0.0,3.8425,49.96,0.40499999999999997,0.34,0.0,0.73,0.7525,716.0,0.93,0.79,0.0,0.99,228.655,227.385,229.8675,228.635
_result,12,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:45:00+00:00,power_meter,3,WL0301_E_05,1,chiller4,1.9400000000000002,1.95,0.0,3.8850000000000002,49.99,0.4125,0.34,0.0,0.74,0.7549999999999999,716.1875,0.935,0.78,0.0,0.99,228.9575,227.55499999999998,230.33249999999998,228.9475
_result,12,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:00:00+00:00,power_meter,3,WL0301_E_05,1,chiller4,1.935,1.95,0.0,3.8850000000000002,49.9875,0.41,0.3425,0.0,0.7475,0.7575000000000001,716.3824999999999,0.9325000000000001,0.7775000000000001,0.0,0.99,229.22,227.85999999999999,230.58,229.21999999999997
_result,12,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:15:00+00:00,power_meter,3,WL0301_E_05,1,chiller4,1.9275,1.9324999999999999,0.0,3.8625,49.985,0.405,0.3425,0.0,0.75,0.7475,716.5775,0.93,0.78,0.0,0.99,228.53000000000003,227.20999999999998,229.8675,228.5675
_result,13,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:30:00+00:00,power_meter,3,WL0301_E_06,1,ahu3,0.0,0.0,0.0,0.0,50.004999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.10500000000002,225.2,227.56,226.255
_result,13,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:45:00+00:00,power_meter,3,WL0301_E_06,1,ahu3,0.0,0.0,0.0,0.0,50.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.225,225.4125,227.725,226.4625
_result,13,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:00:00+00:00,power_meter,3,WL0301_E_06,1,ahu3,0.0,0.0,0.0,0.0,49.987500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.255,225.325,227.76,226.50000000000003
_result,13,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:15:00+00:00,power_meter,3,WL0301_E_06,1,ahu3,0.0,0.0,0.0,0.0,50.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.8725,226.5625,229.1525,227.87
_result,13,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:30:00+00:00,power_meter,3,WL0301_E_06,1,ahu3,0.0,0.0,0.0,0.0,49.9575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.64999999999998,227.3575,229.87,228.6225
_result,13,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:45:00+00:00,power_meter,3,WL0301_E_06,1,ahu3,0.0,0.0,0.0,0.0,49.997499999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.9825,227.52,230.3575,228.95
_result,13,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:00:00+00:00,power_meter,3,WL0301_E_06,1,ahu3,0.0,0.0,0.0,0.0,49.977500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.2375,227.79999999999998,230.59000000000003,229.20999999999998
_result,13,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:15:00+00:00,power_meter,3,WL0301_E_06,1,ahu3,0.0,0.0,0.0,0.0,49.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.50500000000002,227.05,229.85250000000002,228.47249999999997
_result,13,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,power_meter,3,WL0301_E_06,1,ahu3,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.38,226.23,228.79,227.46
_result,14,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:30:00+00:00,power_meter,3,WL0301_E_07,1,ahu4,3.99,4.37,4.19,12.55,50.0,0.9,0.98,0.94,2.8,2.81,196.995,1.0,1.0,0.99,1.0,225.905,225.12,227.385,226.135
_result,14,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:45:00+00:00,power_meter,3,WL0301_E_07,1,ahu4,4.005,4.38,4.195,12.58,50.0075,0.9,0.98,0.9375,2.8,2.8125,197.54000000000002,1.0,1.0,0.99,0.995,226.12249999999997,225.3475,227.53250000000003,226.335
_result,14,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:00:00+00:00,power_meter,3,WL0301_E_07,1,ahu4,4.0024999999999995,4.4025,4.2375,12.6475,49.98500000000001,0.9,0.985,0.9475,2.81,2.835,198.255,1.0,1.0,0.99,0.99,226.495,225.4675,227.9925,226.65499999999997
_result,14,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:15:00+00:00,power_meter,3,WL0301_E_07,1,ahu4,4.0425,4.4575,4.345,12.8425,50.0125,0.9125,1.0,0.9774999999999999,2.82,2.8875,198.9875,1.0,1.0,0.985,0.99,227.90500000000003,226.6375,229.09500000000003,227.88750000000002
_result,14,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:30:00+00:00,power_meter,3,WL0301_E_07,1,ahu4,2.03,2.2375,2.1775,6.4399999999999995,49.9675,0.4575,0.505,0.49,2.7725,1.45,199.63000000000002,0.5,0.5,0.4925,0.495,228.5525,227.27,229.7675,228.55249999999998
_result,14,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:45:00+00:00,power_meter,3,WL0301_E_07,1,ahu4,0.0,0.0,0.0,0.0,49.99249999999999,0.0,0.0,0.0,2.14,0.0,199.72,0.0,0.0,0.0,0.0,228.77,227.4475,230.13250000000002,228.805
_result,14,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:00:00+00:00,power_meter,3,WL0301_E_07,1,ahu4,3.09,3.4425000000000003,3.3275000000000006,9.86,49.9825,0.7025,0.7750000000000001,0.75,1.705,2.2275,200.0125,0.75,0.75,0.735,0.7424999999999999,229.1825,227.72750000000002,230.5125,229.14000000000001
_result,14,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:15:00+00:00,power_meter,3,WL0301_E_07,1,ahu4,4.074999999999999,4.5249999999999995,4.3675,12.965,49.9975,0.9225,1.0175,0.9824999999999999,1.7174999999999998,2.9175,200.76749999999998,1.0,1.0,0.98,0.99,228.4775,227.125,229.7425,228.4475
_result,15,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:30:00+00:00,power_meter,3,WL0301_E_08,1,ahu5,4.29,4.135,4.51,12.94,49.995,0.425,0.45,0.485,1.36,1.36,291.14,0.445,0.485,0.475,0.46499999999999997,225.89499999999998,225.015,227.37,226.09
_result,15,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:45:00+00:00,power_meter,3,WL0301_E_08,1,ahu5,4.31,4.1625,4.53,13.0025,50.0,0.4325,0.455,0.4875,1.36,1.3725,291.4,0.445,0.485,0.4775,0.46749999999999997,226.0975,225.35250000000002,227.5875,226.3425
_result,15,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:00:00+00:00,power_meter,3,WL0301_E_08,1,ahu5,4.3375,4.155,4.545,13.037500000000001,49.9775,0.43,0.4475,0.4925,1.36,1.3650000000000002,291.74249999999995,0.4375,0.4775,0.475,0.46499999999999997,226.45499999999998,225.48250000000002,227.9825,226.64
_result,15,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:15:00+00:00,power_meter,3,WL0301_E_08,1,ahu5,4.425,4.1725,4.5875,13.1875,50.0075,0.4275,0.4375,0.495,1.36,1.3625,292.0925,0.425,0.46249999999999997,0.47,0.455,227.905,226.65249999999997,229.1625,227.9075
_result,15,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:30:00+00:00,power_meter,3,WL0301_E_08,1,ahu5,3.3925,3.1625,3.4850000000000003,10.0425,49.972500000000004,0.33,0.335,0.3825,1.3400000000000003,1.0499999999999998,292.425,0.47,0.3525,0.3625,0.595,228.57500000000002,227.2,229.8,228.5425
_result,15,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:45:00+00:00,power_meter,3,WL0301_E_08,1,ahu5,4.4799999999999995,4.255,4.705,13.440000000000001,49.9875,0.4475,0.46249999999999997,0.5275000000000001,1.3250000000000002,1.435,292.75749999999994,0.4375,0.4775,0.4875,0.46749999999999997,228.8175,227.48749999999998,230.20999999999998,228.815
_result,15,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:00:00+00:00,power_meter,3,WL0301_E_08,1,ahu5,4.485,4.24,4.6850000000000005,13.41,49.985,0.4375,0.4525,0.515,1.34,1.4075,293.1125,0.4275,0.47,0.48,0.4575,229.14499999999998,227.6925,230.5125,229.1125
_result,15,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:15:00+00:00,power_meter,3,WL0301_E_08,1,ahu5,4.4399999999999995,4.215,4.645,13.3,50.0025,0.4325,0.445,0.5075000000000001,1.3475000000000001,1.3875,293.47749999999996,0.4275,0.46749999999999997,0.475,0.4575,228.4575,227.1675,229.8275,228.45499999999998
_result,16,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:30:00+00:00,power_meter,3,WL0301_E_09,1,ahu6,4.205,4.01,4.445,12.655000000000001,50.0,0.36,0.39,0.435,1.17,1.19,231.015,0.38,0.44,0.43,0.42,225.995,224.96499999999997,227.54000000000002,226.165
_result,16,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:45:00+00:00,power_meter,3,WL0301_E_09,1,ahu6,4.2025,4.015000000000001,4.452500000000001,12.6725,50.0025,0.35749999999999993,0.39,0.4275,1.17,1.17,231.2375,0.37749999999999995,0.43,0.4225,0.41,226.23250000000002,225.4,227.69,226.4375
_result,16,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:00:00+00:00,power_meter,3,WL0301_E_09,1,ahu6,4.2325,4.0125,4.47,12.7225,49.985,0.35749999999999993,0.38749999999999996,0.4325,1.1749999999999998,1.1749999999999998,231.54,0.375,0.4275,0.425,0.41,226.5675,225.575,228.0275,226.72500000000002
_result,16,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:15:00+00:00,power_meter,3,WL0301_E_09,1,ahu6,4.342499999999999,4.05,4.52,12.917499999999999,50.0,0.36249999999999993,0.38,0.4425,1.18,1.185,231.84,0.37,0.4175,0.43,0.40249999999999997,227.98999999999998,226.6675,229.20749999999998,227.92999999999998
_result,16,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:30:00+00:00,power_meter,3,WL0301_E_09,1,ahu6,2.18,2.0324999999999998,2.2675,6.48,49.982499999999995,0.18,0.19,0.22,1.1400000000000001,0.5874999999999999,232.105,0.18,0.205,0.21,0.2,228.70749999999998,227.32750000000001,229.9175,228.63
_result,16,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:45:00+00:00,power_meter,3,WL0301_E_09,1,ahu6,0.0,0.0,0.0,0.0,49.985,0.0,0.0,0.0,0.8825,0.0,232.14,0.0,0.0,0.0,0.0,228.88500000000002,227.52249999999998,230.26,228.89999999999998
_result,16,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:00:00+00:00,power_meter,3,WL0301_E_09,1,ahu6,0.0,0.0,0.0,0.0,49.98500000000001,0.0,0.0,0.0,0.585,0.0,232.14,0.0,0.0,0.0,0.0,229.20499999999998,227.73000000000002,230.515,229.15
_result,16,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:15:00+00:00,power_meter,3,WL0301_E_09,1,ahu6,0.0,0.0,0.0,0.0,50.0025,0.0,0.0,0.0,0.27749999999999997,0.0,232.14,0.0,0.0,0.0,0.0,228.645,227.2375,229.92,228.6
_result,17,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:30:00+00:00,power_meter,3,WL0301_E_10,1,ahu7,4.609999999999999,4.475,4.835,13.915,50.010000000000005,0.5549999999999999,-0.58,0.62,0.6,0.6,291.885,0.53,-0.575,0.565,0.525,226.03,225.185,227.625,226.28
_result,17,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:45:00+00:00,power_meter,3,WL0301_E_10,1,ahu7,4.6425,4.5075,4.86,14.01,50.004999999999995,0.565,-0.5874999999999999,0.63,0.6,0.6074999999999999,292.10749999999996,0.5375000000000001,-0.58,0.57,0.5325,226.1525,225.3775,227.6125,226.38
_result,17,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:00:00+00:00,power_meter,3,WL0301_E_10,1,ahu7,4.665,4.51,4.885,14.059999999999999,49.9925,0.5625,-0.585,0.63,0.6,0.605,292.415,0.5325,-0.5775,0.5675,0.5275000000000001,226.53,225.705,228.00500000000002,226.7475
_result,17,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:15:00+00:00,power_meter,3,WL0301_E_10,1,ahu7,4.74,4.5075,4.91,14.155,49.99,0.5625,-0.5725,0.635,0.605,0.625,292.71999999999997,0.5225,-0.5625,0.565,0.5275000000000001,227.955,226.71500000000003,229.14,227.9375
_result,17,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:30:00+00:00,power_meter,3,WL0301_E_10,1,ahu7,2.38,2.2675,2.4675000000000002,7.1175,49.977500000000006,0.2825,-0.29,0.32,0.595,0.315,292.985,0.2625,-0.2825,0.2825,0.265,228.625,227.36499999999998,229.885,228.6325
_result,17,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:45:00+00:00,power_meter,3,WL0301_E_10,1,ahu7,0.0,0.0,0.0,0.0,49.9925,0.0,0.0,0.0,0.45999999999999996,0.0,293.02,0.0,0.0,0.0,0.0,228.8325,227.56,230.21,228.85750000000002
_result,17,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:00:00+00:00,power_meter,3,WL0301_E_10,1,ahu7,0.0,0.0,0.0,0.0,49.99250000000001,0.0,0.0,0.0,0.3075,0.0,293.02,0.0,0.0,0.0,0.0,229.18,227.82,230.48,229.1775
_result,17,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:15:00+00:00,power_meter,3,WL0301_E_10,1,ahu7,0.0,0.0,0.0,0.0,50.01,0.0,0.0,0.0,0.1475,0.0,293.02,0.0,0.0,0.0,0.0,228.6325,227.3025,229.9325,228.6175
_result,18,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:30:00+00:00,power_meter,3,WL0301_E_11,1,hex12,12.285,11.79,12.89,36.965,50.0,-1.68,1.745,1.9,1.98,1.9649999999999999,680.8,-0.605,0.66,0.65,0.7,225.825,224.98,227.505,226.10000000000002
_result,18,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:45:00+00:00,power_meter,3,WL0301_E_11,1,hex12,12.3125,11.82,12.897499999999999,37.025,50.0,-1.6925,1.755,1.9074999999999998,1.9725,1.9725,681.5,-0.61,0.66,0.65,0.7,226.11,225.295,227.62,226.34
_result,18,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:00:00+00:00,power_meter,3,WL0301_E_11,1,hex12,12.34,11.79,12.917499999999999,37.045,49.989999999999995,-1.6925000000000001,1.7525,1.9149999999999998,1.97,1.9725,682.44,-0.605,0.6575,0.65,0.7,226.385,225.60250000000002,227.89999999999998,226.63
_result,18,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:15:00+00:00,power_meter,3,WL0301_E_11,1,hex12,12.475,11.732500000000002,12.9325,37.14,49.987500000000004,-1.6975,1.7275,1.93,1.9675,1.9575,683.3700000000001,-0.6,0.65,0.65,0.7024999999999999,227.77,226.62,229.03250000000003,227.81
_result,18,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:30:00+00:00,power_meter,3,WL0301_E_11,1,hex12,7.1225,5.8625,6.4575,19.442500000000003,49.970000000000006,-1.015,0.86,0.96,1.9025,0.8049999999999999,684.175,-0.7175,0.325,0.325,-0.11250000000000002,228.53,227.25,229.8225,228.51999999999998
_result,18,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:45:00+00:00,power_meter,3,WL0301_E_11,1,hex12,0.13,0.0,0.0,0.13,49.995,-0.02,0.0,0.0,1.4525,-0.02,684.28,-0.8074999999999999,0.0,0.0,-1.0,228.72250000000003,227.39499999999998,230.1575,228.76500000000001
_result,18,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:00:00+00:00,power_meter,3,WL0301_E_11,1,hex12,0.1275,0.0,0.0,0.1275,49.997499999999995,-0.02,0.0,0.0,0.9424999999999999,-0.02,684.28,-0.775,0.0,0.0,-1.0,229.02,227.755,230.40499999999997,229.04000000000002
_result,18,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:15:00+00:00,power_meter,3,WL0301_E_11,1,hex12,0.125,0.0,0.0,0.125,50.0175,-0.02,0.0,0.0,0.45250000000000007,-0.02,684.28,-0.7825,0.0,0.0,-1.0,228.47500000000002,227.16750000000002,229.8675,228.5075
_result,19,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:30:00+00:00,power_meter,3,WL0301_E_12,1,chp1,0.1,0.2,0.15,0.45,49.985,-0.01,0.0,0.005,0.0,-0.005,1261.34,-0.6799999999999999,0.04,0.26,-0.13,225.93,224.965,227.57999999999998,226.13
_result,19,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 07:45:00+00:00,power_meter,3,WL0301_E_12,1,chp1,0.1,0.2075,0.15,0.4525,50.0075,-0.01,0.0,0.01,0.0,0.0,1261.34,-0.6825000000000001,0.0475,0.2775,-0.13,226.21499999999997,225.385,227.7625,226.41
_result,19,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:00:00+00:00,power_meter,3,WL0301_E_12,1,chp1,0.10500000000000001,0.1975,0.1525,0.45,49.995000000000005,-0.01,0.0,0.01,0.0,0.0,1261.34,-0.65,0.0175,0.265,-0.11499999999999999,226.51,225.60750000000002,228.0,226.7075
_result,19,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:15:00+00:00,power_meter,3,WL0301_E_12,1,chp1,0.1325,0.14,0.17,0.44749999999999995,49.972500000000004,-0.01,0.0,0.0025,0.0,-0.0075,1261.3474999999999,-0.44999999999999996,-0.135,0.1875,-0.0875,227.77249999999998,226.52499999999998,229.02750000000003,227.775
_result,19,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:30:00+00:00,power_meter,3,WL0301_E_12,1,chp1,0.13,0.14,0.17,0.445,49.965,-0.01,0.0,0.0,0.0,-0.01,1261.35,-0.4475,-0.14,0.1825,-0.0925,228.6575,227.29749999999999,229.89,228.61249999999998
_result,19,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 08:45:00+00:00,power_meter,3,WL0301_E_12,1,chp1,21.042499999999997,18.634999999999998,20.18,59.8625,49.9875,3.505,3.0374999999999996,3.3825,1.3599999999999999,9.924999999999999,1262.7775,0.9924999999999999,0.9924999999999999,1.0,1.0,228.81,227.45,230.25,228.82750000000001
_result,19,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:00:00+00:00,power_meter,3,WL0301_E_12,1,chp1,21.5775,19.2425,20.51,61.33,49.9925,3.5999999999999996,3.1425,3.4450000000000003,3.895,10.185,1265.345,0.995,0.99,1.0,1.0,229.155,227.77,230.485,229.16
_result,19,2024-05-14 07:21:10.178406+00:00,2024-05-14 09:21:10.178406+00:00,2024-05-14 09:15:00+00:00,power_meter,3,WL0301_E_12,1,chp1,21.892500000000002,19.605,20.775,62.27,50.012499999999996,3.6675,3.215,3.4974999999999996,6.4925,10.377500000000001,1267.955,1.0,0.99,1.0,1.0,228.57,227.235,229.935,228.5775
